Id,SinkCreatedOn,SinkModifiedOn,statecode,statuscode,dfeta_eeacountry,dfeta_ottroutecountry,modifiedby,modifiedby_entitytype,modifiedonbehalfby,modifiedonbehalfby_entitytype,createdonbehalfby,createdonbehalfby_entitytype,organizationid,organizationid_entitytype,createdby,createdby_entitytype,createdbyyominame,organizationidname,dfeta_countryid,dfeta_name,createdonbehalfbyyominame,modifiedonbehalfbyyominame,modifiedbyyominame,createdbyname,versionnumber,timezoneruleversionnumber,importsequencenumber,modifiedonbehalfbyname,modifiedbyname,modifiedon,overriddencreatedon,dfeta_vieworder,utcconversiontimezonecode,createdonbehalfbyname,createdon,dfeta_value
52EBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,52EBEFD4-C73B-E311-82EC-005056B1356A,Maldives,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970703,NULL,2,NULL,NULL,2020-11-26 15:25:04.0000000,2020-11-26 15:25:04.000,1000,NULL,NULL,2013-10-23 09:45:32.0000000,MV
54EBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,54EBEFD4-C73B-E311-82EC-005056B1356A,Mali,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970690,NULL,2,NULL,NULL,2020-11-26 15:25:04.0000000,2020-11-26 15:25:04.000,1000,NULL,NULL,2013-10-23 09:45:32.0000000,ML
56EBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,1,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,56EBEFD4-C73B-E311-82EC-005056B1356A,Norway,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970693,NULL,2,NULL,NULL,2020-11-26 15:25:04.0000000,2020-11-26 15:25:04.000,28,NULL,NULL,2013-10-23 09:45:32.0000000,NO
58EBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,58EBEFD4-C73B-E311-82EC-005056B1356A,Marshall Islands,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970706,NULL,2,NULL,NULL,2020-11-26 15:25:04.0000000,2020-11-26 15:25:04.000,1000,NULL,NULL,2013-10-23 09:45:32.0000000,MH
5AEBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,5AEBEFD4-C73B-E311-82EC-005056B1356A,St Martin (French part),NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970707,NULL,2,NULL,NULL,2020-11-26 15:25:04.0000000,2020-11-26 15:25:04.000,1000,NULL,NULL,2013-10-23 09:45:32.0000000,MF
5CEBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,5CEBEFD4-C73B-E311-82EC-005056B1356A,Martinique,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970699,NULL,2,NULL,NULL,2020-11-26 15:25:04.0000000,2020-11-26 15:25:04.000,1000,NULL,NULL,2013-10-23 09:45:32.0000000,MQ
5EEBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,5EEBEFD4-C73B-E311-82EC-005056B1356A,Mauritania,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970700,NULL,2,NULL,NULL,2020-11-26 15:25:04.0000000,2020-11-26 15:25:04.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,MR
60EBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,60EBEFD4-C73B-E311-82EC-005056B1356A,Mauritius,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970698,NULL,2,NULL,NULL,2020-11-26 15:25:04.0000000,2020-11-26 15:25:04.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,MU
62EBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,62EBEFD4-C73B-E311-82EC-005056B1356A,Mayotte,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970701,NULL,2,NULL,NULL,2020-11-26 15:25:04.0000000,2020-11-26 15:25:04.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,YT
64EBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,64EBEFD4-C73B-E311-82EC-005056B1356A,Mexico,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970692,NULL,2,NULL,NULL,2020-11-26 15:25:04.0000000,2020-11-26 15:25:04.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,MX
66EBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,66EBEFD4-C73B-E311-82EC-005056B1356A,"Micronesia [Micronesia, Federated States of]",NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970695,NULL,2,NULL,NULL,2020-11-26 15:25:04.0000000,2020-11-26 15:25:04.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,FM
68EBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,68EBEFD4-C73B-E311-82EC-005056B1356A,"Middle East, not otherwise specified",NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970718,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,XR
6AEBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,6AEBEFD4-C73B-E311-82EC-005056B1356A,"Moldova [Moldova, Republic of]",NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970723,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,MD
6CEBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,6CEBEFD4-C73B-E311-82EC-005056B1356A,Monaco,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970714,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,MC
6EEBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,6EEBEFD4-C73B-E311-82EC-005056B1356A,Mongolia,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970719,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,MN
70EBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,70EBEFD4-C73B-E311-82EC-005056B1356A,Montenegro,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970710,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,ME
72EBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,72EBEFD4-C73B-E311-82EC-005056B1356A,Montserrat,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970712,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,MS
74EBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,74EBEFD4-C73B-E311-82EC-005056B1356A,Morocco,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970715,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,MA
76EBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,76EBEFD4-C73B-E311-82EC-005056B1356A,Mozambique,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970720,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,MZ
78EBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,78EBEFD4-C73B-E311-82EC-005056B1356A,Namibia,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970724,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,NA
7AEBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,7AEBEFD4-C73B-E311-82EC-005056B1356A,Nauru,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970725,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,NR
7CEBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,7CEBEFD4-C73B-E311-82EC-005056B1356A,Nepal,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970716,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,NP
7EEBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,1,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,7EEBEFD4-C73B-E311-82EC-005056B1356A,Poland,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970722,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,29,NULL,NULL,2013-10-23 09:45:33.0000000,PL
80EBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,80EBEFD4-C73B-E311-82EC-005056B1356A,Netherlands Antilles,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970717,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,AN
82EBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,82EBEFD4-C73B-E311-82EC-005056B1356A,New Caledonia,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970721,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,NC
84EBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,1,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,84EBEFD4-C73B-E311-82EC-005056B1356A,Portugal,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970727,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,30,NULL,NULL,2013-10-23 09:45:33.0000000,PT
86EBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,86EBEFD4-C73B-E311-82EC-005056B1356A,Nicaragua,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970729,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,NI
88EBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,88EBEFD4-C73B-E311-82EC-005056B1356A,Niger,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970711,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,NE
8AEBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,8AEBEFD4-C73B-E311-82EC-005056B1356A,Nigeria,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970713,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,NG
8CEBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,8CEBEFD4-C73B-E311-82EC-005056B1356A,Niue,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970726,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,NU
8EEBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,8EEBEFD4-C73B-E311-82EC-005056B1356A,Norfolk Island,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970728,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,NF
90EBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,90EBEFD4-C73B-E311-82EC-005056B1356A,"North America, not otherwise specified",NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970734,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,XT
92EBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,92EBEFD4-C73B-E311-82EC-005056B1356A,Northern Ireland,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970738,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,27,NULL,NULL,2013-10-23 09:45:33.0000000,XG
94EBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,94EBEFD4-C73B-E311-82EC-005056B1356A,Northern Mariana Islands,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970735,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,MP
96EBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,1,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,96EBEFD4-C73B-E311-82EC-005056B1356A,Romania,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970741,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,31,NULL,NULL,2013-10-23 09:45:33.0000000,RO
98EBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,98EBEFD4-C73B-E311-82EC-005056B1356A,Not Known,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970731,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,ZZ
9AEBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,9AEBEFD4-C73B-E311-82EC-005056B1356A,Oman,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970733,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,OM
9CEBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,9CEBEFD4-C73B-E311-82EC-005056B1356A,Pakistan,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970739,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,PK
9EEBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,9EEBEFD4-C73B-E311-82EC-005056B1356A,Palau,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970745,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,PW
A0EBEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,A0EBEFD4-C73B-E311-82EC-005056B1356A,Panama,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970740,NULL,2,NULL,NULL,2020-11-26 15:25:05.0000000,2020-11-26 15:25:05.000,1000,NULL,NULL,2013-10-23 09:45:33.0000000,PA
